StockCode,Recency,Frequency,Monetary,Recency_Neglog,Frequency_Neglog,Monetary_Neglog,Recency_Scaled,Frequency_Scaled,Monetary_Scaled
21911,502,33,0.320711211,6.22059017,3.526360525,0.278170388,9.739540273,4.561460547,7.074888787
21912,494,299,0.222539188,6.204557763,5.703782475,0.200929998,9.899014466,7.298565532,6.530432481
21913,494,127,0.104200142,6.204557763,4.852030264,0.099121219,9.899014466,6.227879521,5.812797171
21914,496,569,0.031247931,6.208590026,6.345636361,0.030769652,9.858905582,8.105401098,5.330996891
21915,496,686,0.051734519,6.208590026,6.532334292,0.050440724,9.858905582,8.340087737,5.469655423
21916,496,381,0.008556318,6.208590026,5.945420609,0.00851992,9.858905582,7.602314165,5.174161755
21917,496,249,0.014113218,6.208590026,5.521460918,0.014014553,9.858905582,7.069380168,5.21289263
21918,494,390,0.008464671,6.204557763,5.96870756,0.008429047,9.899014466,7.631586778,5.173521204
21922,497,123,0.39460221,6.210600077,4.820281566,0.332609221,9.838911626,6.187970159,7.458620222
21925,574,75,0.006010247,6.354370041,4.33073334,0.005992257,8.408833277,5.572588796,5.15634463
21926,547,68,0.013365488,6.306275287,4.234106505,0.013276958,8.887231298,5.451125065,5.207693425
21927,519,104,0.003816234,6.253828812,4.65396035,0.003808971,9.408915849,5.978897853,5.140954959
21928,496,840,0.238378663,6.208590026,6.73459166,0.213802994,9.858905582,8.594333199,6.621172367
21929,494,906,0.430543087,6.204557763,6.81014245,0.358054153,9.899014466,8.689303512,7.637977862
21930,494,699,0.166925273,6.204557763,6.551080335,0.154372317,9.899014466,8.36365225,6.202254148
21931,493,1208,0.196080765,6.202535517,7.097548851,0.179050183,9.91912972,9.050584655,6.376204842
21932,498,460,0.39733554,6.212606096,6.133398043,0.334567237,9.818957778,7.838609189,7.472421997
21933,499,450,0.177804482,6.214608098,6.11146734,0.163652097,9.799043878,7.811041433,6.267665966
21934,494,406,0.288587681,6.204557763,6.008813185,0.253546798,9.899014466,7.682001126,6.901320673
21935,494,512,0.231307264,6.204557763,6.240275845,0.208076422,9.899014466,7.972958788,6.580806587
21936,500,545,0.16723587,6.216606101,6.302618976,0.15463845,9.779169766,8.051326554,6.204130075
21937,505,310,-0.334924994,6.226536669,5.739792912,-0.288875106,9.680390507,7.343832067,3.077867363
21942,496,81,-0.024931189,6.208590026,4.406719247,-0.024625478,9.858905582,5.668106068,4.940524654
21943,500,49,-0.018921405,6.216606101,3.912023005,-0.018744622,9.779169766,5.046253445,4.981977954
21944,496,92,-0.005249585,6.208590026,4.532599493,-0.005235854,9.858905582,5.826342485,5.077199304
21945,496,95,0.031922327,6.208590026,4.564348191,0.0314234,9.858905582,5.866251847,5.335605066
21946,497,24,0.034351067,6.210600077,3.218875825,0.033774242,9.838911626,4.174940192,5.352175806
21947,494,171,-0.023816942,6.204557763,5.147494477,-0.023537743,9.899014466,6.599289651,4.948191941
21948,494,178,0.276044014,6.204557763,5.187385806,0.243764678,9.899014466,6.64943462,6.83236793
21949,494,143,0.017337348,6.204557763,4.9698133,0.017188771,9.899014466,6.375937427,5.235267228
21955,501,117,0.030844336,6.21860012,4.770684624,0.03037821,9.759335284,6.125624854,5.328237673
21967,494,235,0.006315409,6.204557763,5.463831805,0.00629555,9.899014466,6.996938108,5.158482497
21972,494,81,0.003145229,6.204557763,4.406719247,0.003140293,9.899014466,5.668106068,5.136241549
21973,505,34,-0.015753593,6.226536669,3.555348061,-0.015630793,9.680390507,4.59789902,5.003926885
21974,500,393,0.318833236,6.216606101,5.976350909,0.276747434,9.779169766,7.641194769,7.06485859
21975,494,681,0.017909193,6.204557763,6.525029658,0.017750713,9.899014466,8.330905524,5.239228275
21976,496,450,0.000355674,6.208590026,6.11146734,0.000355611,9.858905582,7.811041433,5.116612725
21977,496,1023,0.016721454,6.208590026,6.931471806,0.016583189,9.858905582,8.841819281,5.230998573
21980,495,337,-0.005875719,6.206575927,5.823045895,-0.005858525,9.878939808,7.44848434,5.072810186
21981,497,282,0.009720724,6.210600077,5.645446898,0.009673782,9.838911626,7.225235419,5.182295163
21982,494,362,0.01475052,6.204557763,5.894402834,0.014642789,9.899014466,7.538182817,5.217320975
21983,494,158,0.008059707,6.204557763,5.068904202,0.008027402,9.899014466,6.500498587,5.170690065
21984,497,220,0.013614597,6.210600077,5.398162702,0.013522751,9.838911626,6.914389463,5.209425985
21985,494,494,0.014524916,6.204557763,6.204557763,0.01442044,9.899014466,7.928059754,5.215753667
21986,494,189,0.008985293,6.204557763,5.247024072,0.008945166,9.899014466,6.724402265,5.177159251
21987,495,197,0.019821037,6.206575927,5.288267031,0.019627158,9.878939808,6.776246285,5.252455068
21988,495,215,0.022404739,6.206575927,5.375278408,0.022157439,9.878939808,6.885623006,5.270290653
21989,494,375,0.037502384,6.204557763,5.929589143,0.036816271,9.899014466,7.582413391,5.373618631
21990,494,334,0.297033641,6.204557763,5.814130532,0.260079843,9.899014466,7.437277378,6.947371158
21991,495,197,0.072263348,6.206575927,5.288267031,0.069771693,9.878939808,6.776246285,5.60591662
21992,494,430,0.091226268,6.204557763,6.06610809,0.087302081,9.899014466,7.754023074,5.729485778
21993,494,388,0.169826672,6.204557763,5.963579344,0.156855594,9.899014466,7.625140409,6.219758405
22021,502,97,-0.012030625,6.22059017,4.584967479,-0.011958832,9.739540273,5.892171102,5.029810002
22023,500,173,0.000851681,6.216606101,5.159055299,0.000851318,9.779169766,6.613822059,5.120106897
22024,494,224,0.009114845,6.204557763,5.416100402,0.009073555,9.899014466,6.936937858,5.178064253
22025,491,163,-0.006022039,6.198478716,5.099866428,-0.006003979,9.959482674,6.539419321,5.071784897
22026,496,179,0.014285572,6.208590026,5.192956851,0.014184495,9.858905582,6.656437642,5.214090525
22027,494,413,0.010469186,6.204557763,6.025865974,0.010414764,9.899014466,7.703437151,5.187518234
22028,495,281,0.010038102,6.206575927,5.641907071,0.009988055,9.878939808,7.220785717,5.184510427
22029,496,577,0.009353026,6.208590026,6.359573869,0.009309557,9.858905582,8.122921093,5.179727796
22030,497,323,0.010036809,6.210600077,5.780743516,0.009986775,9.838911626,7.395308586,5.184501402
22031,494,91,0.015979128,6.204557763,4.521788577,0.015852805,9.899014466,5.812752739,5.225850203
22032,494,66,0.000954599,6.204557763,4.204692619,0.000954143,9.899014466,5.414150655,5.120831694
22033,497,29,-0.018556742,6.210600077,3.401197382,-0.018386666,9.838911626,4.404125556,4.984501134
22034,500,4,1,6.216606101,1.609437912,0.693147181,9.779169766,2.151813469,10
22035,494,162,0.018253102,6.204557763,5.093750201,0.018088514,9.899014466,6.531730983,5.241609386
22037,497,392,0.018506599,6.210600077,5.973809612,0.018337436,9.838911626,7.638000258,5.243364002
22038,604,21,-0.0005824,6.405228458,3.091042453,-0.00058223,7.902945124,4.014248619,5.110002021
22039,617,9,-0.008608657,6.426488457,2.302585093,-0.008571814,7.691472129,3.023126723,5.053684606
22040,501,29,0.007220939,6.21860012,3.401197382,0.007194993,9.759335284,4.404125556,5.164822541
22041,494,345,0.178050932,6.204557763,5.846438775,0.163861321,9.899014466,7.477890109,6.269140755
22042,496,31,0.001601687,6.208590026,3.465735903,0.001600406,9.858905582,4.485253014,5.125387105
22043,497,51,-0.00438157,6.210600077,3.951243719,-0.004371999,9.838911626,5.095555424,5.083288493
22044,509,21,0.023307285,6.234410726,3.091042453,0.023039818,9.602067349,4.014248619,5.27651041
22045,498,242,0.014560917,6.212606096,5.493061443,0.014455925,9.818957778,7.033680912,5.216003797
22046,494,82,0.004973091,6.204557763,4.418840608,0.004960766,9.899014466,5.683343094,5.149073794
22047,494,120,0.016264851,6.204557763,4.795790546,0.016133995,9.899014466,6.157183984,5.227832269
22048,494,38,-0.001063687,6.204557763,3.663561646,-0.001063122,9.899014466,4.73392775,5.106612286
22049,496,29,0.001292962,6.208590026,3.401197382,0.001292127,9.858905582,4.404125556,5.123214094
22050,502,44,0.003338173,6.22059017,3.80666249,0.003332613,9.739540273,4.913811135,5.137597185
22051,501,52,-0.000260095,6.21860012,3.970291914,-0.000260061,9.759335284,5.119499753,5.112272945
22052,504,41,0.014090333,6.224558429,3.737669618,0.013991987,9.70006804,4.827084384,5.212733565
22053,507,35,-0.067688029,6.230481448,3.583518938,-0.065495591,9.641151838,4.63331092,4.65243716
22055,501,241,0.094617353,6.21860012,5.488937726,0.090404853,9.759335284,7.028497238,5.751356771
22057,507,68,-0.018211927,6.230481448,4.234106505,-0.018048076,9.641151838,5.451125065,4.986887806
22059,500,200,0.047843618,6.216606101,5.303304908,0.046734355,9.779169766,6.795149488,5.443529764
22060,500,47,0.173815849,6.216606101,3.871201011,0.160259851,9.779169766,4.994938594,6.243754519
22061,497,83,0.299539494,6.210600077,4.430816799,0.262009966,9.838911626,5.698397637,6.960976318
22062,501,92,-0.043133456,6.21860012,4.532599493,-0.042229122,9.759335284,5.826342485,4.81643912
22063,497,116,0.373819921,6.210600077,4.762173935,0.317595124,9.838911626,6.114926583,7.35278803
22064,496,250,0.332591678,6.208590026,5.525452939,0.287125676,9.858905582,7.074398296,7.138013315
22065,500,194,-0.156743914,6.216606101,5.272999559,-0.145609088,9.779169766,6.757054472,4.08772874
22066,497,173,-0.040909517,6.210600077,5.159055299,-0.040094866,9.838911626,6.613822059,4.831483181
22067,496,70,0.295135061,6.208590026,4.262679877,0.258614984,9.858905582,5.487042917,6.93704558
22068,498,124,0.374195091,6.212606096,4.828313737,0.317868171,9.818957778,6.198066915,7.354712704
22069,496,135,0.323863741,6.208590026,4.912654886,0.280554537,9.858905582,6.304087054,7.091694311
22070,509,103,0.277626654,6.234410726,4.644390899,0.24500418,9.602067349,5.966868677,6.841105001
22071,500,83,0.087886007,6.216606101,4.430816799,0.08423637,9.779169766,5.698397637,5.70787603
22072,500,149,0.380245908,6.216606101,5.010635294,0.322261678,9.779169766,6.427252278,7.385681893
22073,501,69,0.424902021,6.21860012,4.248495242,0.354103054,9.759335284,5.469212273,7.610127138
22074,494,206,-0.042372125,6.204557763,5.332718793,-0.041499006,9.899014466,6.832123898,4.821585606
22075,496,137,0.150376956,6.208590026,4.927253685,0.140089677,9.858905582,6.322438318,6.101577886
22076,494,198,0.426835656,6.204557763,5.293304825,0.355459165,9.899014466,6.78257899,7.619686162
22077,492,952,0.168192098,6.200509174,6.859614904,0.155457339,9.939285734,8.751492331,6.209902305
22078,498,187,0.219919232,6.212606096,5.236441963,0.198784653,9.818957778,6.711100138,6.51531026
22079,494,358,0.435481119,6.204557763,5.883322388,0.361500068,9.899014466,7.524254261,7.662267612
22080,495,117,0.116323571,6.206575927,4.770684624,0.11004076,9.878939808,6.125624854,5.88976743
22081,497,135,0.425583793,6.210600077,4.912654886,0.354581409,9.838911626,6.304087054,7.61349899
22082,495,397,0.414788655,6.206575927,5.986452005,0.346980159,9.878939808,7.653892244,7.559918885
22083,494,538,0.227892165,6.204557763,6.289715571,0.205299012,9.899014466,8.035106467,6.561229031
22084,496,578,0.32281504,6.208590026,6.361302478,0.279762072,9.858905582,8.125094023,7.086108337
22085,498,90,0.412089578,6.212606096,4.510859507,0.345070577,9.818957778,5.799014467,7.546458518
22086,494,774,0.187218306,6.204557763,6.652863029,0.171613012,9.899014466,8.491597097,6.323781306
22087,495,411,0.12452276,6.206575927,6.021023349,0.117358733,9.878939808,7.697349782,5.941350758
22088,503,289,0.352501471,6.222576268,5.669880923,0.301955819,9.719784577,7.255949949,7.242548844
22089,497,287,0.238225059,6.210600077,5.66296048,0.213678951,9.838911626,7.24725068,6.620298001
22090,491,814,0.262104637,6.198478716,6.703188113,0.232780674,9.959482674,8.554857706,6.754943282
22091,494,148,-0.051444105,6.204557763,5.003946306,-0.050164557,9.899014466,6.418843957,4.760503388
22092,502,80,-0.022692693,6.22059017,4.394449155,-0.022439044,9.739540273,5.652682079,4.95593651
22093,500,130,-0.019679518,6.216606101,4.875197323,-0.01948838,9.779169766,6.257001425,4.976735316
22094,496,199,-0.038499863,6.208590026,5.298317367,-0.037777232,9.858905582,6.788879952,4.847819849
22095,497,123,-0.040592573,6.210600077,4.820281566,-0.039790332,9.838911626,6.187970159,4.833629796
22096,494,98,-0.034736263,6.204557763,4.59511985,-0.034146576,9.899014466,5.904933032,4.873411816
22097,496,128,-0.088296123,6.208590026,4.859812404,-0.084613283,9.858905582,6.237661977,4.517679317
22098,494,159,-0.035987693,6.204557763,5.075173815,-0.035355264,9.899014466,6.508379737,4.864891947
22099,497,122,-0.008506688,6.210600077,4.812184355,-0.00847071,9.838911626,6.177791647,5.054397273
22100,496,47,-0.042822654,6.208590026,3.871201011,-0.041931127,9.858905582,4.994938594,4.818539648
22101,496,69,0.252612227,6.208590026,4.248495242,0.225231152,9.858905582,5.469212273,6.701727795
22102,507,34,0.245671789,6.230481448,3.555348061,0.219674974,9.641151838,4.59789902,6.662563101
22103,554,35,0.301459754,6.318968114,3.583518938,0.263486522,8.760975881,4.63331092,6.971384346
22104,494,62,0.023188117,6.204557763,4.143134726,0.022923357,9.899014466,5.336769964,5.275689497
22105,500,29,0.381229377,6.216606101,3.401197382,0.322973955,9.779169766,4.404125556,7.390702635
22106,497,38,0.204322994,6.210600077,3.663561646,0.185917578,9.838911626,4.73392775,6.424612115
22107,497,128,0.257880283,6.210600077,4.859812404,0.229427989,9.838911626,6.237661977,6.731310692
22108,497,51,0.361478825,6.210600077,3.951243719,0.30857148,9.838911626,5.095555424,7.289181676
22109,496,187,0.317345038,6.208590026,5.236441963,0.275618376,9.858905582,6.711100138,7.056900026
22110,494,205,0.060572944,6.204557763,5.327876169,0.058809275,9.899014466,6.826036529,5.528644126
22111,494,470,0.371487609,6.204557763,6.154858094,0.315895997,9.899014466,7.865585317,7.340811131
22112,494,486,0.264026999,6.204557763,6.188264123,0.234302656,9.899014466,7.907578009,6.765671508
22113,494,404,0.240819606,6.204557763,6.003887067,0.215772134,9.899014466,7.675808802,6.635052547
22114,494,374,0.080962085,6.204557763,5.926926026,0.077851464,9.899014466,7.579065748,5.662869755
22115,496,207,0.072812275,6.208590026,5.33753808,0.070283495,9.858905582,6.838181931,5.609524234
22116,497,143,0.00811193,6.210600077,4.9698133,0.008079205,9.838911626,6.375937427,5.171055223
22117,494,98,0.051466203,6.204557763,4.59511985,0.050185574,9.899014466,5.904933032,5.467856909
22118,496,46,0.271272461,6.208590026,3.850147602,0.240018337,9.858905582,4.968473631,6.805960513
22119,503,49,0.091852841,6.222576268,3.912023005,0.087876107,9.719784577,5.046253445,5.733532009
22120,502,71,0.335344578,6.22059017,4.276666119,0.28918937,9.739540273,5.504624173,7.152559992
22121,496,69,0.180101105,6.208590026,4.248495242,0.165600117,9.858905582,5.469212273,6.281397279
22123,494,108,0.375511599,6.204557763,4.691347882,0.318825734,9.899014466,6.025895451,7.361462425
22124,494,64,0.207504268,6.204557763,4.17438727,0.188555641,9.899014466,5.376055639,6.443207435
22125,792,2,0.294197644,6.675823222,1.098612289,0.257890923,5.211341797,1.50968558,6.931941783
22127,502,25,-0.099686058,6.22059017,3.258096538,-0.095024737,9.739540273,4.22424217,4.444290491
22128,500,90,0.011654293,6.216606101,4.510859507,0.011586905,9.779169766,5.799014467,5.195780488
22129,505,91,0.210744826,6.226536669,4.521788577,0.191235729,9.680390507,5.812752739,6.462098985
22131,496,298,0.284310668,6.208590026,5.700443573,0.250222129,9.858905582,7.294368402,6.877885568
22132,496,181,0.032939243,6.208590026,5.204006687,0.032408373,9.858905582,6.670327721,5.342547994
22133,497,165,0.006216789,6.210600077,5.111987788,0.006197544,9.838911626,6.554656348,5.157791668
22134,494,196,0.015764155,6.204557763,5.283203729,0.015641191,9.899014466,6.769881515,5.224358566
22135,494,201,-0.00068163,6.204557763,5.308267697,-0.000681398,9.899014466,6.801387909,5.109303003
22136,497,99,0.13233848,6.210600077,4.605170186,0.124284946,9.838911626,5.917566699,5.99017263
22137,591,17,-0.11135287,6.383506635,2.890371758,-0.105578075,8.119011876,3.761997666,4.369901545
22138,494,719,0.326340391,6.204557763,6.579251212,0.282423564,9.899014466,8.399064149,7.104868809
22139,497,674,0.083328526,6.210600077,6.514712691,0.08003827,9.838911626,8.317936691,5.67828423
22141,496,326,0.064358567,6.208590026,5.789960171,0.062372333,9.858905582,7.406894284,5.553759607
22142,497,274,0.05979956,6.210600077,5.616771098,0.058079796,9.838911626,7.189188811,5.523502131
22144,494,373,0.061190655,6.204557763,5.924255797,0.059391537,9.899014466,7.575709165,5.532748406
22145,509,1,0.14297194,6.234410726,0.693147181,0.133631835,9.602067349,1,6.056057497
22146,688,2,1,6.535241271,1.098612289,0.693147181,6.609709013,1.50968558,10
22147,494,516,0.04379386,6.204557763,6.248042875,0.042862018,9.899014466,7.982722249,5.416234221
22148,561,248,0.350712177,6.33150185,5.517452896,0.300631992,8.636302936,7.064341928,7.233217376
22149,494,570,0.394674344,6.204557763,6.34738921,0.332660943,9.899014466,8.107604498,7.458984805
22150,498,430,0.299687215,6.212606096,6.06610809,0.262123631,9.818957778,7.754023074,6.961777529
22151,497,375,0.018063404,6.210600077,5.929589143,0.017902199,9.838911626,7.582413391,5.24029608
22152,496,100,0.00781143,6.208590026,4.615120517,0.007781079,9.858905582,5.930074656,5.168953774
22153,500,114,-0.007101055,6.216606101,4.744932128,-0.007075961,9.779169766,6.093252954,5.064228654
22154,496,135,-0.015734444,6.208590026,4.912654886,-0.015611941,9.858905582,6.304087054,5.004059767
22155,497,114,0.007129871,6.210600077,4.744932128,0.007104573,9.838911626,6.093252954,5.164185182
22156,496,276,0.034094715,6.208590026,5.624017506,0.033526373,9.858905582,7.198297831,5.350428614
