StockCode,Recency,Frequency,Monetary,Recency_Scaled,Frequency_Scaled,Monetary_Scaled,Cluster
22434,496,113,0.373997994,9.858905582,6.082274375,7.353701634,0
22435,501,315,0.021465256000000002,9.759335284,7.363880966,5.263810513999999,0
22436,496,172,-0.004895636,9.858905582,6.606576856,5.079681644,0
22437,497,244,0.028774336,9.838911626,7.043984571,5.314068903,0
22438,494,100,-0.018552607,9.899014466,5.930074656,4.98452975,0
22439,496,213,0.011972931000000001,9.858905582,6.873929532999999,5.198000298999999,0
22440,500,178,0.007224456,9.779169766,6.64943462,5.16484715,0
22441,498,221,0.393092459,9.818957778,6.920064593999999,7.450985225,0
22442,509,45,-0.013061626000000002,9.602067349,4.941439485,5.022632671,2
22443,500,59,0.013413241000000001,9.779169766,5.275438809,5.208025585,0
22444,494,65,-0.026096564,9.899014466,5.395247452,4.932514466000001,0
22445,494,114,0.138365889,9.899014466,6.0932529539999996,6.027593996,0
22446,494,127,0.38396405,9.899014466,6.227879521,7.404644751,0
22447,494,55,0.11149761400000001,9.899014466,5.188712058,5.859228602999999,0
22448,504,39,0.342179897,9.70006804,4.76575323,7.188549409,2
22449,497,117,0.476525321,9.838911626,6.125624854,7.860985434,0
22450,500,46,0.263177819,9.779169766,4.968473631,6.760934457,2
22451,496,34,0.48983527299999996,9.858905582,4.59789902,7.92424177,2
22452,494,137,0.156536357,9.899014466,6.322438318,6.139218508,0
22453,494,82,0.074183471,9.899014466,5.683343094,5.618527853,0
22454,501,34,0.23698125399999997,9.759335284,4.59789902,6.613213821,2
22456,496,341,0.15213269599999998,9.858905582,7.463273209,6.112327859,0
22457,494,1191,0.40632576,9.899014466,9.032783718,7.51762787,0
22458,500,25,0.213386076,9.779169766,4.22424217,6.477459377000001,2
22459,504,23,0.295797326,9.70006804,4.12362534,6.94064908,2
22460,496,220,0.010220112,9.858905582,6.914389462999999,5.18578052,0
22461,498,35,0.15361723300000002,9.818957778,4.63331092,6.121404547999999,2
22464,495,409,0.341619336,9.878939808,7.69123279,7.185604845,0
22465,494,191,0.388062735,9.899014466,6.737565099999999,7.425489464,0
22466,496,178,0.279092288,9.858905582,6.64943462,6.849186487000001,0
22467,492,667,0.342128819,9.939285734,8.304832663,7.188281152,0
22468,497,83,0.288596733,9.838911626,5.698397637,6.901370188,0
22469,494,1171,0.352442084,9.899014466,9.01151351,7.242239328999999,0
22470,495,790,0.475617065,9.878939808,8.517284618,7.856648129,0
22471,494,91,0.16956269300000001,9.899014466,5.812752739,6.218167604,0
22472,496,70,-0.077371106,9.858905582,5.487042917,4.58879783,0
22473,494,93,0.31685911699999997,9.899014466,5.839786884,7.054299482999999,0
22474,497,81,0.26893211300000003,9.838911626,5.668106067999999,6.792971969,0
22475,500,84,0.1595859,9.779169766,5.713274016000001,6.157780396000001,0
22476,494,73,0.10326526800000001,9.899014466,5.539065761,5.806826716000001,0
22477,497,143,0.024171854,9.838911626,6.375937427,5.282463314,0
22478,497,166,0.015263546999999999,9.838911626,6.562206156,5.2208837589999995,0
22479,497,110,0.080164033,9.838911626,6.04875134,5.657663803999999,0
22480,498,80,0.041840798,9.818957778,5.652682079,5.403032627999999,0
22481,496,130,0.001972884,9.858905582,6.257001425,5.12799895,0
22482,500,59,-0.011744082,9.779169766,5.275438809,5.031806072,0
22483,494,186,-0.015743458999999998,9.899014466,6.704395912000001,5.003997212,0
22485,496,250,0.162013464,9.858905582,7.074398296,6.172521571,0
22486,501,23,0.21776332,9.759335284,4.12362534,6.502842097,2
22487,500,490,0.31923473399999996,9.779169766,7.917860596000001,7.067004177,0
22488,495,460,-0.038051887,9.878939808,7.838609189,4.850861157,0
22489,495,451,-0.016953103,9.878939808,7.813825574,4.995607754,0
22491,495,238,-0.035767672,9.878939808,7.01281671,4.86638913,0
22492,497,393,-0.027277485,9.838911626,7.641194769,4.9244067010000006,0
22493,496,233,-0.028795966,9.858905582,6.986239836,4.913995053,0
22494,496,267,-0.041849514,9.858905582,7.156777162000001,4.825120558,0
22495,496,85,0.314801051,9.858905582,5.727976397999999,7.043274491,0
22496,498,83,-0.047743673,9.818957778,5.698397637,4.78535475,0
22497,495,115,0.375051429,9.878939808,6.10413648,7.359103873,0
22498,496,179,0.45601432399999997,9.858905582,6.656437642,7.762380527,0
22499,495,563,0.28322425,9.878939808,8.092098971,6.871920309,0
22500,501,103,0.23531921600000003,9.759335284,5.966868677000001,6.603736441000001,0
22501,496,619,0.074506402,9.858905582,8.211096882,5.620646625,0
22502,496,638,0.417991128,9.858905582,8.249040584,7.57585643,0
22503,494,32,-0.270212136,9.899014466,4.523934198,3.428133302,2
22504,494,68,0.311651487,9.899014466,5.451125065,7.026368927999999,0
22505,496,322,0.286230229,9.858905582,7.391422835,6.888413084,0
22507,495,496,0.03982625,9.878939808,7.933128468,5.38938946,0
22508,495,326,0.195099343,9.878939808,7.406894284,6.370418655,0
22509,501,83,0.49652356700000005,9.759335284,5.698397637,7.955815264,0
22510,496,45,0.035461636,9.858905582,4.941439485,5.359740006,2
22511,494,61,-0.015289223999999999,9.899014466,5.316656906,5.007150122,0
22512,501,37,-0.099894947,9.759335284,4.701275542,4.442951665,2
22513,496,62,0.003147108,9.858905582,5.336769964,5.136254747,0
22514,496,125,-0.005811576,9.858905582,6.208083217,5.0732597,0
22515,496,106,-0.024297028999999998,9.858905582,6.00261628,4.944887372,0
22516,496,86,-0.015823471999999998,9.858905582,5.742508806,5.003441973999999,0
22517,496,83,-0.059583192,9.858905582,5.698397637,4.706149258,0
22518,496,125,0.012853478,9.858905582,6.208083217,5.2041310439999995,0
22519,496,122,-0.076696812,9.858905582,6.177791647,4.593210872,0
22520,497,181,-0.002880088,9.838911626,6.6703277210000005,5.093833933,0
22521,503,161,-0.018262748999999998,9.719784577,6.523995332999999,4.9865359830000004,0
22522,496,181,-0.011737692,9.858905582,6.6703277210000005,5.031850595,0
22523,496,188,-0.00545759,9.858905582,6.717768797000001,5.075740915,0
22524,494,121,0.023023262000000003,9.899014466,6.167530045,5.274553704,0
22525,494,99,-0.077470042,9.899014466,5.917566699,4.588150555,0
22526,496,99,0.23254088899999997,9.858905582,5.917566699,6.587865175,0
22528,510,1,0.377875116,9.582582544,1.0,7.3735639520000005,2
22529,500,72,0.004895908,9.779169766,5.521962921,5.148532415,0
22530,497,232,-0.011621478999999999,9.838911626,6.980856362000001,5.032660303,0
22531,495,190,-0.020242635,9.878939808,6.731000912000001,4.972843668,0
22532,503,60,-0.020619963999999998,9.719784577,5.296216792,4.970237184,0
22533,494,84,0.008930885,9.899014466,5.713274016000001,5.176779139,0
22534,494,256,-0.013509055,9.899014466,7.104093519,5.019520159,0
22535,497,137,0.002359832,9.838911626,6.322438318,5.130720595,0
22536,497,150,-0.015170798999999999,9.838911626,6.43560473,5.007972359,0
22537,498,178,0.004251645,9.818957778,6.64943462,5.144011773,0
22538,496,43,-0.029665342999999997,9.858905582,4.885561872,4.908040983999999,2
22539,494,132,-0.032004501,9.899014466,6.27604784,4.892045797,0
22540,495,93,-0.02511523,9.878939808,5.839786884,4.939259046,0
22541,509,34,-0.021678673,9.602067349,4.59789902,4.962929054,2
22543,500,63,-0.041834468,9.779169766,5.356566267,4.825222356,0
22544,495,168,-0.017298786,9.878939808,6.577171087000001,4.993212113999999,0
22545,497,75,-0.041834509,9.838911626,5.572588796000001,4.825222076,0
22546,497,72,-0.015129926,9.838911626,5.521962921,5.008256173,0
22547,494,103,-0.046620641,9.899014466,5.966868677000001,4.792914168,0
22548,500,210,0.001941008,9.779169766,6.856182801,5.127774699,0
22549,496,347,-0.007986473000000001,9.858905582,7.485135313,5.058034201,0
22550,494,221,0.050151677,9.899014466,6.920064593999999,5.45903903,0
22551,494,704,-0.001191598,9.899014466,8.372599186,5.105711679,0
22553,494,572,-0.062947308,9.899014466,8.111999745,4.683805,0
22554,494,750,-0.033930126,9.899014466,8.452053937,4.87890554,0
22555,494,540,-0.013830201,9.899014466,8.039762173,5.01728698,0
22556,494,626,0.00326727,9.899014466,8.225209741,5.13709905,0
22557,494,593,-0.010176595,9.899014466,8.157245117999999,5.042735275,0
22558,494,901,-0.001553185,9.899014466,8.682354687,5.103166394,0
22559,496,91,-0.024339537,9.858905582,5.812752739,4.944594855,0
22560,496,405,-0.042883486,9.858905582,7.678908777,4.818128466,0
22561,497,458,-0.014179161000000001,9.838911626,7.833143793,5.014861183,0
22562,494,210,-0.01933791,9.899014466,6.856182801,4.979097181,0
22563,494,285,-0.034321745,9.899014466,7.238490789,4.876236173000001,0
22564,500,194,-0.013148209,9.779169766,6.757054472,5.022030254,0
22565,494,157,-0.019784487,9.899014466,6.492567713,4.976009718,0
22566,494,148,-0.013714581000000002,9.899014466,6.418843957000001,5.0180908969999996,0
22567,494,240,-0.039998762,9.899014466,7.023292098,4.83765335,0
22568,494,455,0.16415390800000002,9.899014466,7.824900882000001,6.185493711,0
22569,494,377,0.163162834,9.899014466,7.58908205,6.179490283,0
22570,494,420,0.38420074299999996,9.899014466,7.724513752999999,7.405850178,0
22571,494,203,0.015586948,9.899014466,6.813772632999999,5.223128733999999,0
22572,494,141,0.057943496,9.899014466,6.3583561710000005,5.511146403,0
22573,496,169,-0.016042194,9.858905582,6.584587269,5.001924412,0
22574,494,177,0.029527333,9.899014466,6.642392364,5.319226321,0
22575,494,69,0.067574542,9.899014466,5.469212272999999,5.575025711,0
22576,500,124,0.064909148,9.779169766,6.198066915,5.5574049610000005,0
22577,497,446,0.038186912,9.838911626,7.7998427910000006,5.378267824,0
22578,497,412,0.114487874,9.838911626,7.700397152000001,5.878166662000001,0
22579,497,273,0.015562946000000001,9.838911626,7.184609427000001,5.222962147,0
22580,500,200,0.284785844,9.779169766,6.795149488,6.880493057000001,0
22581,497,127,0.019918559,9.838911626,6.227879521,5.253129093,0
22582,496,99,-0.007088311999999999,9.858905582,5.917566699,5.0643178419999995,0
22583,494,107,-9.570000000000001e-05,9.899014466,6.014309752999999,5.113431459,0
22584,497,215,-0.041895589,9.838911626,6.885623006,4.824808834,0
22585,494,396,-0.015896868,9.899014466,7.650729879,5.002932692,0
22586,494,164,-0.021679268999999998,9.899014466,6.547060921,4.962924945,0
22587,497,157,-0.010608625,9.838911626,6.492567713,5.039721288,0
22588,497,158,-0.040150611,9.838911626,6.500498587,4.836624229,0
22589,503,54,-0.139666992,9.719784577,5.166062088,4.192566219,0
22591,501,73,0.421164331,9.759335284,5.539065761,7.591612846,0
22592,494,103,0.18015906,9.899014466,5.966868677000001,6.281743443,0
22593,497,154,0.028066405,9.838911626,6.468470375,5.309216701,0
22594,497,157,-0.005800171999999999,9.838911626,6.492567713,5.073339616,0
22595,489,456,-0.014563681,10.0,7.827654529,5.012189158,0
22596,501,206,-0.008347407,9.759335284,6.832123898,5.055510635,0
22597,500,163,0.034720604,9.779169766,6.5394193210000005,5.354693664,0
22598,500,70,0.112599231,9.779169766,5.487042917,5.8662113410000005,0
22599,510,90,0.13467235,9.582582544,5.799014467,6.004686115,0
22600,494,142,0.01925696,9.899014466,6.367177535,5.2485551710000005,0
22601,495,162,0.045569744,9.878939808,6.531730982999999,5.428216772000001,0
22602,497,274,-0.016615311,9.838911626,7.189188811,4.997949501,0
22603,497,133,0.045067502999999995,9.838911626,6.285463908,5.424830034,0
22604,494,136,-0.079070716,9.899014466,6.3132961739999995,4.577686646,0
22605,494,345,0.251169695,9.899014466,7.477890109,6.693605523,0
22606,494,169,0.45375835,9.899014466,6.584587269,7.751450437000001,0
22607,490,425,0.37598928,9.979720707,7.739355004,7.363909893,0
22608,496,133,-0.025687522999999997,9.858905582,6.285463908,4.935324968,0
22609,504,141,-0.02383095,9.70006804,6.3583561710000005,4.948095498,0
22610,507,199,-0.019376577,9.641151837999999,6.788879952,4.978829802,0
22611,495,58,0.280378721,9.878939808,5.254311601,6.856272231,0
22613,495,170,-0.035664547000000005,9.878939808,6.591959955,4.867090975,0
22614,497,217,-0.019137786,9.838911626,6.897208704,4.980481202,0
22615,500,100,-0.026650807000000002,9.779169766,5.930074656,4.928708075,0
22616,494,556,-0.027052975,9.899014466,8.076399792,4.925947385,0
22617,494,466,1.0,9.899014466,7.854864235,10.0,0
22618,496,28,1.0,9.858905582,4.361509973,10.0,2
22619,494,434,0.158403744,9.899014466,7.765635529,6.150590677,0
22620,494,475,-0.033245944,9.899014466,7.878859351,4.883571519,0
22621,494,629,-0.048561339,9.899014466,8.23120994,4.779855919,0
22622,496,268,0.33999200799999996,9.858905582,7.1614588779999995,7.17704969,0
22623,494,217,0.043611606,9.899014466,6.897208704,5.415003333,0
22624,494,711,0.303155162,9.899014466,8.385018871,6.980560895,0
22625,496,540,0.327387239,9.858905582,8.039762173,7.110430103,0
22626,497,230,0.11621549199999999,9.838911626,6.9700197489999995,5.88908495,0
22627,496,355,0.41762332799999996,9.858905582,7.5137056179999995,7.574027852,0
22628,504,209,0.254708528,9.70006804,6.850211107000001,6.7135145000000005,0
22629,496,1002,-0.051576244,9.858905582,8.815772147999999,4.759617586,0
22630,494,942,-0.050074188,9.899014466,8.7382323,4.769693267,0
22631,494,437,-0.04043684,9.899014466,7.774275007999999,4.834684792,0
22632,503,255,-0.027984792999999997,9.719784577,7.099192774,4.919555043,0
22633,497,325,0.022553136,9.838911626,7.4030442370000005,5.271313688999999,0
22634,496,238,0.20200154899999997,9.858905582,7.01281671,6.411011676,0
22635,496,199,0.192325489,9.858905582,6.788879952,6.354039082999999,0
22636,494,222,0.377784733,9.899014466,6.9257142179999995,7.373101561,0
22637,496,372,-0.097321613,9.858905582,7.5723435960000005,4.45946261,0
22638,494,46,-0.068226094,9.899014466,4.968473631,4.648885764,0
22639,500,150,-0.016750835,9.779169766,6.43560473,4.997009887,0
22640,494,62,-0.024527301,9.899014466,5.336769964,4.943302899,0
22641,494,34,0.045015893,9.899014466,4.59789902,5.42448192,2
22642,496,43,-0.020348401000000002,9.858905582,4.885561872,4.972112966,2
22643,494,49,-0.028991061000000002,9.899014466,5.046253445,4.912658475,0
22644,494,295,-0.059698527,9.899014466,7.281692268,4.7053820360000005,0
22645,496,365,-0.013114033999999998,9.858905582,7.548528878,5.022268027,0
22646,494,427,-0.08757958,9.899014466,7.7452427870000005,4.522321868,0
22647,497,55,-0.106007617,9.838911626,5.188712058,4.403886078999999,0
22649,494,247,0.08456270699999999,9.899014466,7.059283412,5.686310062,0
22650,495,145,-0.041745412,9.878939808,6.393276175,4.825824915,0
22651,494,165,-0.041326221,9.899014466,6.554656348,4.828661901,0
22652,494,543,0.00774768,9.899014466,8.046713561,5.1685078760000005,0
22653,496,241,0.013649391,9.858905582,7.028497238,5.209667946000001,0
22654,494,344,0.07464544299999999,9.899014466,7.474251787999999,5.6215586879999995,0
22655,497,45,0.109746275,9.838911626,4.941439485,5.848113264,2
22656,502,20,0.193971477,9.739540273,3.95577113,6.363763211,2
22659,495,768,-0.068910001,9.878939808,8.481827313,4.644374338,0
22660,495,113,0.334046075,9.878939808,6.082274375,7.145702276000001,0
22661,496,444,-0.013069358,9.858905582,7.7942058339999996,5.022578877,0
22662,497,773,-0.020919422,9.838911626,8.489974064,4.968169298,0
22663,491,491,-0.044910636,9.959482674,7.920418154,4.804440248,0
22664,497,180,-0.09829653599999999,9.838911626,6.663401867,4.4532027869999995,0
22665,496,418,0.254552304,9.858905582,7.718527841,6.712636791,0
22666,494,1229,0.36177324200000005,9.899014466,9.072231624,7.290705814,0
22667,495,495,-0.000148221,9.878939808,7.9305966660000005,5.113061362,0
22668,496,403,0.28270692399999997,9.858905582,7.672701162999999,6.869078022,0
22669,496,249,0.18772479,9.858905582,7.0693801679999995,6.326787808,0
22670,497,328,-0.036484964,9.838911626,7.414559181,4.861509328,0
22671,497,152,-0.090173825,9.838911626,6.452144959,4.505527985,0
22672,496,247,-0.004006577,9.858905582,7.059283412,5.085920723,0
22673,500,155,-0.024342979,9.779169766,6.476554257,4.944571172,0
22674,496,207,-0.022292799,9.858905582,6.838181931,4.958693297,0
22675,496,177,-0.017036688,9.858905582,6.642392364,4.995028419,0
22676,496,234,-0.039645005,9.858905582,6.991600353,4.840051436,0
22677,496,220,-0.056618550999999996,9.858905582,6.914389462999999,4.725899115,0
22678,496,186,0.006830433,9.858905582,6.704395912000001,5.162089119,0
22679,494,176,-0.0058159909999999995,9.899014466,6.635310434,5.0732287519999995,0
22680,496,192,0.0026405659999999996,9.858905582,6.74409519,5.13269451,0
22681,494,149,-0.019820999,9.899014466,6.427252277999999,4.975757348,0
22682,496,134,-0.005697174,9.858905582,6.294809969,5.074061485,0
22683,496,139,-0.010232575,9.858905582,6.3405255270000005,5.042344668,0
22684,500,115,-0.017256261000000002,9.779169766,6.10413648,4.993506775,0
22685,495,121,-0.006833941,9.878939808,6.167530045,5.06609847,0
22686,496,189,-0.030625802,9.858905582,6.724402265,4.901468965,0
22687,645,51,0.285529524,7.2507106079999994,5.095555424,6.884572005,2
22688,496,22,0.263542707,9.858905582,4.070126232,6.762970332999999,2
22689,497,118,0.24316871399999998,9.838911626,6.136232843999999,6.6483847570000005,0
22690,494,328,0.361015278,9.899014466,7.414559181,7.286781325,0
22691,496,134,0.145801879,9.858905582,6.294809969,6.073488526,0
22692,494,526,0.235684399,9.899014466,8.006804199,6.605819900000001,0
22693,496,355,-0.041173713,9.858905582,7.5137056179999995,4.82969432,0
22694,494,351,-0.009869092,9.899014466,7.4995016329999995,5.044881311,0
22695,496,110,0.009435656,9.858905582,6.04875134,5.180304825,0
22696,500,130,-0.022351588999999998,9.779169766,6.257001425,4.958287943999999,0
22697,496,1156,0.437437305,9.858905582,8.995321281,7.671866823999999,0
