CustomerID,Recency,Frequency,Profit,R_Log,F_Log,P_Log,R_Norm,F_Norm,P_Norm,Score
14340,60,11,147.7045,4.0943,2.3979,4.9952,5.3538,3.3849,5.8963,5.0143
14341,57,163,181.1512,4.0431,5.0938,5.1993,5.4418,6.0661,5.9981,5.6223
14344,16,92,317.7136,2.7726,4.5218,5.7612,7.6216,5.4972,6.2784,7.0624
14345,425,5,6.6152,6.0521,1.6094,1.8894,1.9949,2.6007,4.347,2.3513
14346,507,55,1.3963,6.2285,4.0073,0.3338,1.6923,4.9856,3.571,2.5388
14348,109,34,43.9285,4.6913,3.5264,3.7826,4.3296,4.5072,5.2914,4.4613
14350,116,36,80.1023,4.7536,3.5835,4.3833,4.2228,4.5641,5.591,4.4279
14352,82,48,230.0985,4.4067,3.8712,5.4385,4.8179,4.8502,6.1174,4.9543
14353,70,11,49.7517,4.2485,2.3979,3.907,5.0894,3.3849,5.3535,4.7749
14354,392,9,8.1923,5.9713,2.1972,2.1032,2.1336,3.1853,4.4537,2.576
14355,23,22,462.8614,3.1355,3.091,6.1374,6.9989,4.0743,6.4661,6.3607
14357,430,39,49.0657,6.0638,3.6636,3.8932,1.9749,4.6437,5.3465,2.8458
14359,429,17,39.1957,6.0615,2.8332,3.6686,1.9789,3.8178,5.2345,2.6722
14360,418,114,76.4427,6.0355,4.7362,4.3365,2.0234,5.7105,5.5677,3.1153
14362,409,34,13.569,6.0137,3.5264,2.6078,2.0608,4.5072,4.7054,2.8145
14364,16,73,919.7245,2.7726,4.2905,6.8241,7.6216,5.2672,6.8086,7.0694
14367,30,678,4099.7743,3.4012,6.5191,8.3187,6.5431,7.4838,7.5541,6.8323
14368,174,13,71.5364,5.1591,2.5649,4.2702,3.5271,3.551,5.5346,3.7327
14373,16,7,1356.4866,2.7726,1.9459,7.2127,7.6216,2.9353,7.0024,6.6224
14375,572,56,75.2452,6.3491,4.0254,4.3208,1.4853,5.0035,5.5598,2.5964
14377,118,14,1513.5449,4.7707,2.6391,7.3222,4.1934,3.6247,7.0571,4.3661
14379,431,42,40.6622,6.0661,3.7377,3.7053,1.9709,4.7174,5.2528,2.8484
14381,439,55,110.1067,6.0845,4.0073,4.7014,1.9393,4.9856,5.7497,2.9296
14383,14,66,294.5356,2.6391,4.1897,5.6854,7.8506,5.1669,6.2406,7.1529
14386,683,6,6.1512,6.5265,1.7918,1.8166,1.181,2.782,4.3107,1.8142
14387,419,127,246.776,6.0379,4.8442,5.5085,2.0193,5.8179,6.1523,3.1924
14388,24,108,130.1561,3.1781,4.6821,4.8687,6.9259,5.6567,5.8332,6.5628
14390,84,312,1118.4905,4.4308,5.743,7.0197,4.7765,6.7118,6.9062,5.3766
14395,22,337,182.4828,3.091,5.8201,5.2067,7.0752,6.7885,6.0018,6.9105
14396,452,70,57.7677,6.1137,4.2485,4.0564,1.8893,5.2254,5.428,2.9104
14400,528,26,12.6763,6.2691,3.2581,2.5397,1.6226,4.2404,4.6714,2.4511
14401,16,184,1687.6356,2.7726,5.2149,7.4311,7.6216,6.1866,7.1114,7.2835
14403,69,34,346.6416,4.2341,3.5264,5.8483,5.114,4.5072,6.3218,5.1135
14404,10,1476,8218.9892,2.3026,7.2971,9.0142,8.4279,8.2575,7.9011,8.3412
14406,506,5,22.5653,6.2265,1.6094,3.1164,1.6957,2.6007,4.9591,2.203
14407,61,87,1216.7068,4.1109,4.4659,7.1039,5.3255,5.4417,6.9482,5.511
14409,165,61,102.295,5.1059,4.1109,4.6279,3.6182,5.0886,5.713,4.1218
14410,65,307,1316.0764,4.1744,5.7268,7.1824,5.2165,6.6958,6.9873,5.6894
14411,154,28,3564.9455,5.037,3.3322,8.1789,3.7366,4.3141,7.4844,4.2269
14412,429,14,28.6242,6.0615,2.6391,3.3543,1.9789,3.6247,5.0777,2.6179
14413,20,19,23.0624,2.9957,2.9444,3.1382,7.2387,3.9285,4.97,6.3498
14414,16,94,375.7874,2.7726,4.5433,5.929,7.6216,5.5186,6.3621,7.075
14415,18,565,3920.3705,2.8904,6.3368,8.2739,7.4195,7.3024,7.5318,7.4073
14418,390,119,220.1189,5.9661,4.7791,5.3942,2.1424,5.7532,6.0953,3.2598
14419,22,213,406.3618,3.091,5.3613,6.0072,7.0752,6.3322,6.4011,6.8592
14420,486,28,19.1201,6.1862,3.3322,2.9507,1.7648,4.3141,4.8764,2.5859
14421,83,40,107.596,4.4188,3.6889,4.6784,4.7971,4.6689,5.7382,4.8656
14422,14,193,520.8037,2.6391,5.2627,6.2554,7.8506,6.2341,6.5249,7.3948
14423,65,6,256.0446,4.1744,1.7918,5.5454,5.2165,2.782,6.1707,4.825
14424,404,1,1.2874,6.0014,0,0.2526,2.0819,1,3.5305,2.0104
14426,17,369,889.9904,2.8332,5.9108,6.7912,7.5175,6.8787,6.7922,7.3172
14427,437,17,0.0705,6.0799,2.8332,-2.6527,1.9472,3.8178,2.0813,2.3347
14428,124,131,676.3164,4.8203,4.8752,6.5167,4.1083,5.8487,6.6552,4.7111
14432,413,344,449.0673,6.0234,5.8406,6.1072,2.0441,6.8089,6.451,3.4377
14434,408,10,154.2599,6.0113,2.3026,5.0386,2.065,3.2901,5.9179,2.6953
14436,485,9,6.2023,6.1841,2.1972,1.8249,1.7684,3.1853,4.3149,2.3064
14437,23,10,66.7074,3.1355,2.3026,4.2003,6.9989,3.2901,5.4998,6.1072
14438,149,18,63.7273,5.0039,2.8904,4.1546,3.7932,3.8747,5.477,3.9779
14439,160,57,1820.763,5.0752,4.0431,7.507,3.671,5.0211,7.1492,4.2889
14440,23,77,328.1651,3.1355,4.3438,5.7935,6.9989,5.3202,6.2945,6.5927
14441,125,54,703.7175,4.8283,3.989,6.5564,4.0946,4.9673,6.675,4.5272
14442,50,117,1791.0238,3.912,4.7622,7.4905,5.6666,5.7363,7.141,5.828
14443,151,106,2043.043,5.0173,4.6634,7.6222,3.7704,5.6381,7.2067,4.4875
14446,89,191,654.6173,4.4886,5.2523,6.4841,4.6773,6.2238,6.639,5.1828
14447,405,51,67.8966,6.0039,3.9318,4.218,2.0776,4.9105,5.5086,2.9873
14448,22,38,66.6123,3.091,3.6376,4.1989,7.0752,4.6178,5.4991,6.4261
14449,90,286,800.6492,4.4998,5.656,6.6854,4.6582,6.6253,6.7394,5.2597
14450,48,50,1523.9399,3.8712,3.912,7.3291,5.7367,4.8908,7.0605,5.6999
14452,397,57,94.3873,5.9839,4.0431,4.5474,2.1119,5.0211,5.6729,3.0498
14453,577,21,27.9429,6.3578,3.0445,3.3302,1.4704,4.028,5.0657,2.3414
14456,409,600,613.4746,6.0137,6.3969,6.4191,2.0608,7.3622,6.6066,3.5757
14459,542,35,431.2367,6.2953,3.5553,6.0667,1.5777,4.5361,6.4307,2.6547
14460,18,26,113.6232,2.8904,3.2581,4.7329,7.4195,4.2404,5.7654,6.6183
14461,21,258,1923.0425,3.0445,5.553,7.5617,7.155,6.5228,7.1765,7.0307
14462,66,315,1964.5777,4.1897,5.7526,7.583,5.1903,6.7214,7.1872,5.6962
14467,168,46,145.5805,5.124,3.8286,4.9807,3.5873,4.8079,5.8891,4.0616
14470,398,43,83.4459,5.9865,3.7612,4.4242,2.1076,4.7408,5.6114,2.9846
14472,13,266,403.2599,2.5649,5.5835,5.9996,7.9778,6.5532,6.3973,7.5348
14473,461,6,7.1489,6.1334,1.7918,1.967,1.8554,2.782,4.3857,2.2938
14474,430,1,5.2635,6.0638,0,1.6608,1.9749,1,4.233,2.0057
14475,178,55,362.2054,5.1818,4.0073,5.8922,3.4881,4.9856,6.3437,4.0732
14476,99,29,132.1845,4.5951,3.3673,4.8842,4.4947,4.349,5.8409,4.6002
14477,48,10,210.3566,3.8712,2.3026,5.3488,5.7367,3.2901,6.0727,5.281
14479,23,26,347.2035,3.1355,3.2581,5.8499,6.9989,4.2404,6.3226,6.3796
14480,398,13,30.0621,5.9865,2.5649,3.4033,2.1076,3.551,5.1022,2.6957
14481,14,47,4009.2629,2.6391,3.8501,8.2964,7.8506,4.8293,7.543,7.2156
14482,84,139,338.8493,4.4308,4.9345,5.8256,4.7765,5.9077,6.3105,5.1562
14483,536,1,1.1798,6.2841,0,0.1654,1.5968,1,3.487,1.6665
14485,425,42,57.5751,6.0521,3.7377,4.0531,1.9949,4.7174,5.4263,2.8826
14487,413,132,423.541,6.0234,4.8828,6.0487,2.0441,5.8563,6.4218,3.2443
14489,52,58,35.8591,3.9512,4.0604,3.5796,5.5993,5.0384,5.1901,5.4462
14491,16,30,686.4963,2.7726,3.4012,6.5316,7.6216,4.3827,6.6627,6.8779
14493,394,116,252.981,5.9764,4.7536,5.5333,2.1249,5.7278,6.1647,3.2495
14495,437,6,0.9232,6.0799,1.7918,-0.0799,1.9472,2.782,3.3647,2.2559
14496,14,1983,21132.842,2.6391,7.5924,9.9586,7.8506,8.5512,8.3721,8.0429
14497,156,55,88.8716,5.0499,4.0073,4.4872,3.7145,4.9856,5.6429,4.1615
14498,19,185,1625.744,2.9444,5.2204,7.3937,7.3267,6.192,7.0927,7.0764
14499,413,178,51.7282,6.0234,5.1818,3.946,2.0441,6.1537,5.3729,3.1989
14500,499,1,0.9641,6.2126,0,-0.0366,1.7196,1,3.3863,1.7423
14502,81,457,968.6965,4.3944,6.1247,6.876,4.8389,7.0914,6.8344,5.489
14503,19,153,526.1333,2.9444,5.0304,6.2656,7.3267,6.0031,6.53,6.9823
14504,87,119,317.0235,4.4659,4.7791,5.759,4.7163,5.7532,6.2773,5.0798
14505,20,966,3647.6293,2.9957,6.8732,8.2018,7.2387,7.8359,7.4958,7.3838
14506,404,156,595.539,6.0014,5.0499,6.3895,2.0819,6.0224,6.5918,3.321
14507,63,138,281.2212,4.1431,4.9273,5.6391,5.2701,5.9005,6.2175,5.4909
14508,409,52,88.8592,6.0137,3.9512,4.4871,2.0608,4.9298,5.6428,2.9928
14512,95,27,9.9779,4.5539,3.2958,2.3004,4.5654,4.2779,4.552,4.5066
14513,156,16,67.4614,5.0499,2.7726,4.2116,3.7145,3.7575,5.5054,3.9022
14514,175,87,216.1086,5.1648,4.4659,5.3758,3.5173,5.4417,6.0861,4.159
14515,70,79,312.678,4.2485,4.3694,5.7452,5.0894,5.3457,6.2704,5.2587
14517,420,17,185.0876,6.0403,2.8332,5.2208,2.0153,3.8178,6.0088,2.7751
14520,388,4,107.6355,5.961,1.3863,4.6788,2.1512,2.3788,5.7384,2.5555
14522,458,16,107.271,6.1269,2.7726,4.6754,1.8667,3.7575,5.7367,2.6318
14523,495,11,52.5571,6.2046,2.3979,3.9619,1.7334,3.3849,5.3808,2.4284
14524,18,236,1934.8561,2.8904,5.4638,7.5678,7.4195,6.4342,7.1796,7.1984
14525,19,227,2359.5378,2.9444,5.425,7.7662,7.3267,6.3955,7.2785,7.1357
14527,9,2629,19722.2376,2.1972,7.8744,9.8895,8.6087,8.8316,8.3377,8.6262
14528,424,18,13.6044,6.0497,2.8904,2.6104,1.999,3.8747,4.7067,2.6449
14529,464,119,416.4498,6.1399,4.7791,6.0318,1.8443,5.7532,6.4133,3.083
14530,107,226,927.488,4.6728,5.4205,6.8325,4.3613,6.3911,6.8128,5.0124
14532,10,91,220.6173,2.3026,4.5109,5.3964,8.4279,5.4864,6.0964,7.6065
14534,10,596,1627.1091,2.3026,6.3902,7.3946,8.4279,7.3556,7.0931,8.08
14535,94,265,341.1737,4.5433,5.5797,5.8324,4.5836,6.5494,6.3139,5.1498
14536,111,32,603.1396,4.7095,3.4657,6.4021,4.2984,4.4469,6.5981,4.558
14537,444,8,5.2523,6.0958,2.0794,1.6587,1.9199,3.0682,4.2319,2.3808
14538,215,22,82.4585,5.3706,3.091,4.4123,3.1641,4.0743,5.6055,3.5903
14539,402,31,24.858,5.9965,3.434,3.2132,2.0904,4.4153,5.0074,2.8471
14540,178,59,260.248,5.1818,4.0775,5.5616,3.4881,5.0554,6.1788,4.0707
14541,44,127,385.3825,3.7842,4.8442,5.9542,5.886,5.8179,6.3747,5.9212
14542,572,5,3.0818,6.3491,1.6094,1.1255,1.4853,2.6007,3.966,1.9565
14543,22,86,1820.721,3.091,4.4543,7.507,7.0752,5.4302,7.1492,6.7536
14546,89,416,1137.4877,4.4886,6.0307,7.0366,4.6773,6.998,6.9146,5.3652
14547,390,299,662.6407,5.9661,5.7004,6.4962,2.1424,6.6695,6.645,3.4981
14548,196,6,168.0417,5.2781,1.7918,5.1242,3.3228,2.782,5.9606,3.4785
14550,431,26,31.3819,6.0661,3.2581,3.4462,1.9709,4.2404,5.1236,2.7401
14552,538,55,129.9049,6.2879,4.0073,4.8668,1.5904,4.9856,5.8322,2.6936
14553,59,114,1381.957,4.0775,4.7362,7.2313,5.3827,5.7105,7.0117,5.6111
14554,404,160,640.0405,6.0014,5.0752,6.4615,2.0819,6.0476,6.6277,3.3296
14555,149,31,67.8374,5.0039,3.434,4.2171,3.7932,4.4153,5.5081,4.0891
14557,451,22,103.6437,6.1115,3.091,4.641,1.8931,4.0743,5.7196,2.712
14560,15,97,12268.3773,2.7081,4.5747,9.4148,7.7323,5.5499,8.1009,7.3327
14561,37,64,1632.17,3.6109,4.1589,7.3977,6.1832,5.1363,7.0947,6.065
14562,29,385,464.1949,3.3673,5.9532,6.1403,6.6012,6.9209,6.4675,6.6518
14565,19,174,1125.1284,2.9444,5.1591,7.0257,7.3267,6.1311,6.9091,7.0458
14566,497,4,224.2882,6.2086,1.3863,5.4129,1.7264,2.3788,6.1047,2.2947
14567,443,29,132.4455,6.0936,3.3673,4.8862,1.9238,4.349,5.8419,2.8006
14572,96,332,1882.9685,4.5643,5.8051,7.5406,4.5474,6.7736,7.166,5.2545
14573,27,250,3308.1556,3.2958,5.5215,8.1041,6.7238,6.4915,7.4471,6.7497
14576,759,1,0.5771,6.632,0,-0.5497,1,1,3.1303,1.213
14577,4,164,914.6068,1.3863,5.0999,6.8185,10,6.0722,6.8058,8.895
14578,390,23,18.0601,5.9661,3.1355,2.8937,2.1424,4.1185,4.848,2.8082
14583,7,280,1244.6432,1.9459,5.6348,7.1266,9.0399,6.6042,6.9595,8.3447
14584,25,124,710.215,3.2189,4.8203,6.5656,6.8559,5.7941,6.6796,6.6259
14585,437,29,9.4581,6.0799,3.3673,2.2469,1.9472,4.349,4.5253,2.6854
14586,614,23,2.6563,6.42,3.1355,0.9769,1.3637,4.1185,3.8918,2.1675
14587,25,640,37722.0634,3.2189,6.4615,10.538,6.8559,7.4264,8.6612,7.1505
14589,9,485,7578.605,2.1972,6.1841,8.9331,8.6087,7.1506,7.8606,8.2423
14591,61,64,903.0609,4.1109,4.1589,6.8058,5.3255,5.1363,6.7994,5.435
14592,443,116,316.7703,6.0936,4.7536,5.7582,1.9238,5.7278,6.2769,3.1199
14593,408,141,1658.5768,6.0113,4.9488,7.4137,2.065,5.9219,7.1027,3.3401
14594,394,19,26.8713,5.9764,2.9444,3.2911,2.1249,3.9285,5.0462,2.7777
14595,161,94,272.3451,5.0814,4.5433,5.6071,3.6603,5.5186,6.2015,4.2861
14597,398,44,10.3954,5.9865,3.7842,2.3414,2.1076,4.7637,4.5725,2.8853
14598,431,48,38.7697,6.0661,3.8712,3.6576,1.9709,4.8502,5.2291,2.8726
14600,157,46,1272.99,5.0562,3.8286,7.1491,3.7035,4.8079,6.9707,4.2511
14601,397,7,7.9727,5.9839,1.9459,2.076,2.1119,2.9353,4.4401,2.5094
14603,211,4,1.8164,5.3519,1.3863,0.5968,3.1963,2.3788,3.7022,3.0834
14606,6,4135,28558.1589,1.7918,8.3272,10.2597,9.3043,9.282,8.5224,9.2217
14608,20,19,14.8738,2.9957,2.9444,2.6996,7.2387,3.9285,4.7512,6.3279
14616,195,4,1402.2101,5.273,1.3863,7.2458,3.3316,2.3788,7.0189,3.5098
14618,200,20,266.1861,5.2983,2.9957,5.5842,3.2882,3.9795,6.1901,3.7166
14619,96,36,143.2211,4.5643,3.5835,4.9644,4.5474,4.5641,5.8809,4.6841
14620,51,38,305.624,3.9318,3.6376,5.7224,5.6327,4.6178,6.259,5.4923
14621,16,74,37.7374,2.7726,4.3041,3.6307,7.6216,5.2807,5.2156,6.9128
14622,27,40,310.9712,3.2958,3.6889,5.7397,6.7238,4.6689,6.2677,6.2672
14623,76,124,250.7269,4.3307,4.8203,5.5244,4.9483,5.7941,6.1602,5.2386
14624,444,12,23.4966,6.0958,2.4849,3.1569,1.9199,3.4714,4.9793,2.5361
14625,19,83,7.3494,2.9444,4.4188,1.9946,7.3267,5.3949,4.3995,6.6476
14626,77,145,200.2179,4.3438,4.9767,5.2994,4.9258,5.9497,6.048,5.2428
14627,698,1,35.6261,6.5482,0,3.5731,1.1437,1,5.1869,1.5193
14628,119,34,196.8311,4.7791,3.5264,5.2823,4.179,4.5072,6.0395,4.4307
14629,391,141,164.7575,5.9687,4.9488,5.1045,2.138,5.9219,5.9508,3.2761
14632,125,16,11.4172,4.8283,2.7726,2.4351,4.0946,3.7575,4.6192,4.0796
14633,119,32,183.6488,4.7791,3.4657,5.213,4.179,4.4469,6.0049,4.4152
14638,437,15,30.8056,6.0799,2.7081,3.4277,1.9472,3.6934,5.1144,2.6131
14639,16,175,2136.7989,2.7726,5.1648,7.6671,7.6216,6.1368,7.2291,7.2853
14640,19,124,934.7626,2.9444,4.8203,6.8403,7.3267,5.7941,6.8167,6.9692
14641,408,6,7.6316,6.0113,1.7918,2.0323,2.065,2.782,4.4183,2.4437
14643,16,55,958.8646,2.7726,4.0073,6.8657,7.6216,4.9856,6.8294,7.0151
14644,170,32,133.3704,5.1358,3.4657,4.8931,3.567,4.4469,5.8454,3.9708
14645,156,35,248.6849,5.0499,3.5553,5.5162,3.7145,4.5361,6.1562,4.123
14646,9,2471,25378.206,2.1972,7.8124,10.1416,8.6087,8.77,8.4635,8.6264
14647,588,24,76.0314,6.3767,3.1781,4.3311,1.438,4.1608,5.565,2.3952
14649,61,208,702.7619,4.1109,5.3375,6.555,5.3255,6.3086,6.6744,5.657
14651,53,156,843.9024,3.9703,5.0499,6.738,5.5667,6.0224,6.7657,5.7777
14652,464,27,118.0065,6.1399,3.2958,4.7707,1.8443,4.2779,5.7843,2.725
14655,79,49,401.158,4.3694,3.8918,5.9944,4.8818,4.8707,6.3947,5.0309
14656,10,119,174.2204,2.3026,4.7791,5.1603,8.4279,5.7532,5.9786,7.6481
14657,169,100,168.8842,5.1299,4.6052,5.1292,3.5771,5.5802,5.9631,4.2163
14658,504,13,132.741,6.2226,2.5649,4.8884,1.7024,3.551,5.843,2.4862
14659,88,251,521.7542,4.4773,5.5255,6.2572,4.6967,6.4955,6.5258,5.2394
14660,473,27,23.2963,6.1591,3.2958,3.1483,1.8114,4.2779,4.975,2.621
14661,413,4,8.1331,6.0234,1.3863,2.0959,2.0441,2.3788,4.45,2.3516
14662,90,206,7031.9442,4.4998,5.3279,8.8582,4.6582,6.299,7.8233,5.3028
14664,420,63,100.6578,6.0403,4.1431,4.6117,2.0153,5.1206,5.705,3.0053
14665,152,129,100.2033,5.0239,4.8598,4.6072,3.759,5.8334,5.7027,4.3683
14669,83,277,606.3028,4.4188,5.624,6.4074,4.7971,6.5935,6.6007,5.3367
14670,667,118,110.879,6.5028,4.7707,4.7084,1.2217,5.7448,5.7532,2.5795
14672,86,57,31.0321,4.4543,4.0431,3.435,4.7362,5.0211,5.118,4.8313
14675,403,89,64.5634,5.9989,4.4886,4.1676,2.0861,5.4643,5.4835,3.1015
14676,78,49,473.6373,4.3567,3.8918,6.1604,4.9037,4.8707,6.4775,5.0545
14679,9,145,727.6979,2.1972,4.9767,6.5899,8.6087,5.9497,6.6917,7.8852
14680,18,337,6191.0573,2.8904,5.8201,8.7309,7.4195,6.7885,7.7597,7.3273
14681,110,11,37.4219,4.7005,2.3979,3.6223,4.3139,3.3849,5.2114,4.2178
14684,20,491,418.5875,2.9957,6.1964,6.0369,7.2387,7.1628,6.4159,7.1412
14688,8,1607,9470.192,2.0794,7.3821,9.1559,8.8108,8.3421,7.9718,8.6331
14690,431,46,35.0851,6.0661,3.8286,3.5578,1.9709,4.8079,5.1792,2.8591
14691,54,57,2868.1208,3.989,4.0431,7.9614,5.5346,5.0211,7.3759,5.616
14692,78,100,395.6474,4.3567,4.6052,5.9805,4.9037,5.5802,6.3878,5.1874
14693,175,14,68.0951,5.1648,2.6391,4.2209,3.5173,3.6247,5.51,3.7381
14697,61,40,248.1641,4.1109,3.6889,5.5141,5.3255,4.6689,6.1551,5.2771
14698,388,185,279.6491,5.961,5.2204,5.6335,2.1512,6.192,6.2147,3.3657
14699,68,7,4.1307,4.2195,1.9459,1.4185,5.1391,2.9353,4.1121,4.5956
14700,80,111,682.9614,4.382,4.7095,6.5264,4.8603,5.684,6.6601,5.205
14701,16,326,6312.3275,2.7726,5.7869,8.7503,7.6216,6.7555,7.7694,7.4631
14702,23,313,1660.3659,3.1355,5.7462,7.4148,6.9989,6.715,7.1032,6.9526
14703,401,20,99.094,5.994,2.9957,4.5961,2.0947,3.9795,5.6972,2.8319
14704,21,292,11420.0672,3.0445,5.6768,9.3431,7.155,6.6459,8.0651,7.1442
14705,585,1,43.166,6.3716,0,3.7651,1.4467,1,5.2826,1.741
14708,389,26,117.8494,5.9636,3.2581,4.7694,2.1468,4.2404,5.7836,2.9292
14709,16,226,974.5924,2.7726,5.4205,6.882,7.6216,6.3911,6.8375,7.2971
14710,401,78,56.7845,5.994,4.3567,4.0393,2.0947,5.3331,5.4194,3.0748
14711,67,381,22702.1377,4.2047,5.9428,10.0302,5.1645,6.9105,8.4079,5.8381
14712,416,22,133.5878,6.0307,3.091,4.8948,2.0317,4.0743,5.8462,2.8216
14713,16,435,813.1171,2.7726,6.0753,6.7009,7.6216,7.0424,6.7471,7.4183
14715,199,64,516.7457,5.2933,4.1589,6.2476,3.2968,5.1363,6.521,3.9871
14719,22,215,1029.6159,3.091,5.3706,6.9369,7.0752,6.3415,6.8649,6.9074
14720,476,12,114.3097,6.1654,2.4849,4.7389,1.8005,3.4714,5.7684,2.5315
14722,534,26,26.1745,6.2804,3.2581,3.2648,1.6032,4.2404,5.0331,2.4737
14723,16,212,684.5516,2.7726,5.3566,6.5288,7.6216,6.3275,6.6613,7.2667
14727,123,17,831.3324,4.8122,2.8332,6.723,4.1222,3.8178,6.7582,4.325
14730,19,466,3236.0957,2.9444,6.1442,8.0821,7.3267,7.1108,7.4361,7.2945
14731,58,73,486.6265,4.0604,4.2905,6.1875,5.412,5.2672,6.491,5.4909
14732,61,118,520.1475,4.1109,4.7707,6.2541,5.3255,5.7448,6.5243,5.5292
14733,12,276,6692.4301,2.4849,5.6204,8.8087,8.1151,6.5899,7.7986,7.7784
14735,16,254,5022.0087,2.7726,5.5373,8.5216,7.6216,6.5073,7.6553,7.4021
14738,63,74,124.5998,4.1431,4.3041,4.8251,5.2701,5.2807,5.8114,5.3264
14740,66,110,322.205,4.1897,4.7005,5.7752,5.1903,5.675,6.2854,5.3967
14741,14,61,331.954,2.6391,4.1109,5.805,7.8506,5.0886,6.3002,7.1432
14744,24,34,44.0616,3.1781,3.5264,3.7856,6.9259,4.5072,5.2929,6.2789
14745,499,67,3.6508,6.2126,4.2047,1.2949,1.7196,5.1819,4.0505,2.6451
14747,111,33,370.186,4.7095,3.4965,5.914,4.2984,4.4775,6.3546,4.5398
14754,431,41,289.9502,6.0661,3.7136,5.6697,1.9709,4.6934,6.2327,2.9416
14755,21,232,330.0465,3.0445,5.4467,5.7992,7.155,6.4172,6.2974,6.9217
14756,402,36,318.9837,5.9965,3.5835,5.7651,2.0904,4.5641,6.2803,3.0041
14757,462,17,103.7817,6.1356,2.8332,4.6423,1.8517,3.8178,5.7202,2.6318
14759,78,125,1028.8572,4.3567,4.8283,6.9362,4.9037,5.8021,6.8645,5.2795
14760,684,5,3.5835,6.528,1.6094,1.2763,1.1785,2.6007,4.0412,1.7492
14761,212,9,23.3264,5.3566,2.1972,3.1496,3.1882,3.1853,4.9756,3.3664
14762,120,38,413.7732,4.7875,3.6376,6.0253,4.1646,4.6178,6.4101,4.4798
14765,22,44,7.587,3.091,3.7842,2.0264,7.0752,4.7637,4.4154,6.3469
14766,10,2223,23284.0823,2.3026,7.7066,10.0555,8.4279,8.6648,8.4205,8.4746
14768,404,5,69.9438,6.0014,1.6094,4.2477,2.0819,2.6007,5.5234,2.5298
14769,11,1272,3281.6715,2.3979,7.1483,8.0961,8.2644,8.1095,7.4431,8.1513
14770,75,96,738.7004,4.3175,4.5643,6.6049,4.971,5.5396,6.6992,5.2575
14772,499,8,4.6846,6.2126,2.0794,1.5443,1.7196,3.0682,4.1749,2.2348
14775,4,1691,11443.1486,1.3863,7.4331,9.3451,10,8.3927,8.0662,9.4852
14776,17,181,554.51,2.8332,5.1985,6.3181,7.5175,6.1703,6.5562,7.1519
14778,159,50,123.9026,5.0689,3.912,4.8195,3.6818,4.8908,5.8086,4.1363
14779,164,65,4539.3717,5.0999,4.1744,8.4205,3.6287,5.1517,7.6049,4.3309
14780,441,26,35.84,6.089,3.2581,3.5791,1.9315,4.2404,5.1899,2.7192
14782,181,12,233.3282,5.1985,2.4849,5.4524,3.4594,3.4714,6.1244,3.7283
14788,394,29,52.862,5.9764,3.3673,3.9677,2.1249,4.349,5.3837,2.8956
14792,450,4,0.5991,6.1092,1.3863,-0.5124,1.8969,2.3788,3.1489,2.1185
14793,391,13,24.1089,5.9687,2.5649,3.1826,2.138,3.551,4.9921,2.706
14794,112,60,60.5168,4.7185,4.0943,4.1029,4.283,5.0721,5.4512,4.5576
14795,48,10,183.035,3.8712,2.3026,5.2097,5.7367,3.2901,6.0033,5.274
14796,15,1203,2649.6983,2.7081,7.0926,7.8822,7.7323,8.0541,7.3364,7.757
14798,168,16,8.369,5.124,2.7726,2.1245,3.5873,3.7575,4.4643,3.7091
14800,20,400,2253.0709,2.9957,5.9915,7.72,7.2387,6.9589,7.2555,7.1844
14801,448,54,35.0928,6.1048,3.989,3.558,1.9045,4.9673,5.1794,2.8446
14803,136,9,25.6569,4.9127,2.1972,3.2448,3.9499,3.1853,5.0231,3.9043
14804,395,12,116.2421,5.9789,2.4849,4.7557,2.1205,3.4714,5.7768,2.7563
14805,174,22,654.554,5.1591,3.091,6.484,3.5271,4.0743,6.6389,3.9477
14806,462,11,6.5641,6.1356,2.3979,1.8816,1.8517,3.3849,4.3431,2.4075
14810,95,299,777.3983,4.5539,5.7004,6.656,4.5654,6.6695,6.7247,5.2022
14813,756,23,1146.1459,6.628,3.1355,7.0442,1.0068,4.1185,6.9184,2.2203
14815,423,52,0.9875,6.0474,3.9512,-0.0126,2.003,4.9298,3.3982,2.7279
14817,587,59,116.3727,6.375,4.0775,4.7568,1.4409,5.0554,5.7774,2.5974
14818,27,36,20.8823,3.2958,3.5835,3.0389,6.7238,4.5641,4.9204,6.1115
14819,451,12,21.1846,6.1115,2.4849,3.0533,1.8931,3.4714,4.9276,2.5122
14820,85,28,50.517,4.4427,3.3322,3.9223,4.7562,4.3141,5.3611,4.7283
14821,24,4,153.888,3.1781,1.3863,5.0362,6.9259,2.3788,5.9167,5.9156
14823,26,67,195.145,3.2581,4.2047,5.2737,6.7886,5.1819,6.0352,6.3919
14824,420,16,15.4949,6.0403,2.7726,2.7405,2.0153,3.7575,4.7716,2.6393
14825,16,140,1448.3654,2.7726,4.9416,7.2782,7.6216,5.9148,7.0351,7.2216
14828,100,20,91.4412,4.6052,2.9957,4.5157,4.4774,3.9795,5.6571,4.4958
14829,18,58,780.3891,2.8904,4.0604,6.6598,7.4195,5.0384,6.7266,6.874
14834,83,76,323.5688,4.4188,4.3307,5.7794,4.7971,5.3072,6.2875,5.0482
14836,415,5,12.6023,6.0283,1.6094,2.5339,2.0358,2.6007,4.6685,2.4121
